Age,Income,CreditScore,LoanAmount,LoanDuration,ExistingLoans,Balance,JobType,MaritalStatus,HomeOwner,Default
54,36067.82284198141,631.0794899633981,20833.121373382084,36,3,4836.590641762367,unemployed,divorced,0,0
67,76622.56513254202,426.8636006388904,13343.436662456812,60,0,9704.3162385409,self-employed,married,1,0
28,34027.86984117295,681.2222781647637,11104.606609028557,12,0,11080.847426770317,self-employed,single,0,0
60,30821.16817882345,591.2711959009007,8944.954498786261,60,1,7602.860409766351,employee,single,0,0
69,67142.7237777791,613.328953851705,1677.9975581842536,24,1,10086.223653883426,manager,single,1,0
64,17886.44081656885,650.4816908653354,18782.968017713003,48,2,8416.58988298686,self-employed,married,1,1
39,12288.874232081274,525.7082365304047,13088.656422393897,12,2,6978.456407743281,employee,married,1,1
62,41793.35386897727,661.1233181690709,-4110.824703393962,48,4,10820.571741173779,self-employed,married,0,0
61,39973.95215086457,624.6634044580584,15527.486398989644,12,0,-233.89852370129393,manager,married,1,0
57,36581.680276740066,579.8224011290486,23104.92796021702,24,3,2262.151195003054,manager,single,0,0
26,54908.946356824774,653.699346001456,5851.10178604851,24,1,1716.3938925756274,manager,married,0,0
46,26376.90726567144,514.7843025893759,10011.806426617452,12,1,3794.4483334421666,manager,single,1,0
54,40962.506884370116,656.0501422712323,18086.451965911212,36,1,7743.601432337178,unemployed,divorced,0,0
65,34598.4107104272,687.6479130802687,-2912.1336113113503,12,1,539.5861912530072,manager,single,0,0
26,26631.72249839874,674.4198927694057,11264.230900940198,24,3,7011.196787244423,manager,divorced,0,0
57,39072.39874058975,713.1107366038914,17426.244383307498,48,0,2651.756326383049,employee,married,1,0
53,52788.937049426546,743.2281906041693,11072.173669201618,60,2,3611.743787252228,manager,divorced,0,0
42,71808.52180645752,643.4921818371402,5913.940597358396,48,2,5801.662653735426,self-employed,married,0,0
41,48691.28474348454,737.635958760716,6249.3792743425365,24,2,11724.992556245998,self-employed,single,0,0
26,2337.474978978229,643.1931867479183,3715.2052793219227,48,0,2150.6117909834907,self-employed,single,0,1
26,39427.89871837527,594.0431301160578,10568.752196068228,36,1,4679.626426026257,unemployed,married,1,0
68,40747.04186354249,618.5799505282337,22396.63364482719,36,0,687.0990976117782,self-employed,single,1,0
24,54043.13514369925,671.3582071897328,31533.234922191492,12,4,2112.2091346211128,manager,divorced,0,0
50,42772.15453734608,736.8142278537854,15253.279106101641,48,1,650.6342603021012,unemployed,divorced,0,0
31,58796.333759531146,650.1170283851033,20377.7400400678,48,1,5979.140351866287,manager,divorced,0,0
50,45875.05923422908,596.1074502717447,8414.245480655787,24,1,6701.235077955115,employee,married,0,0
51,63381.97104246833,765.5408037456303,358.4366764493752,12,1,7748.197386895308,manager,divorced,1,0
44,33418.8111992756,535.2146790922676,27961.26353927615,12,2,1985.4011563746358,self-employed,divorced,1,1
29,42165.15200945041,596.623569241894,10834.308812665191,48,1,7031.772314180103,employee,divorced,1,0
23,52399.623030848445,721.4227502581591,20030.958048032837,60,0,5452.400312992071,employee,divorced,1,0
51,31417.08894559835,791.3165797230049,16109.228295832037,48,1,4768.990010994688,employee,divorced,1,0
60,28149.80796878386,688.4545011376316,21962.13650185006,48,2,34.308689969160696,employee,divorced,1,1
57,30559.718504699726,669.9910046531064,21678.68362263183,48,6,5613.013997272461,unemployed,married,0,1
56,28761.765743666165,626.730786384746,16944.079594341572,36,2,5739.826479644659,manager,divorced,0,0
44,47838.42881312991,693.8456926439409,17714.46846553671,12,2,5406.913778168935,employee,married,0,0
51,12477.879555481664,660.349413680865,23488.092073814856,36,3,6600.203029108838,unemployed,married,1,1
26,16660.449605231395,589.6374916788366,12132.149865946558,60,1,7778.382636277722,unemployed,married,0,0
22,67941.19738535894,625.280498530361,25889.30473023908,24,2,607.9067641691227,unemployed,divorced,0,0
40,29123.54918538734,580.6043202655524,10045.006268165504,60,0,4133.215654286591,manager,divorced,0,0
48,43000.22276757622,651.0892491504661,15536.059518424272,12,2,7063.070406256975,employee,married,1,0
31,17662.803731513075,662.9471578434081,19404.259005121883,24,2,3926.4207164999893,manager,married,1,1
24,41411.86401683914,780.7506558918211,3596.3469795854307,60,1,8837.69422824738,unemployed,divorced,0,0
35,29214.89998477894,602.2082299447503,24672.936250551575,12,0,5360.713986770261,unemployed,single,0,1
26,16553.657527593787,635.537859615721,18331.305841674864,60,1,-2819.6905644942035,manager,single,1,1
69,60053.8065634707,750.7345057210564,38106.8032601107,24,1,8357.715676790776,unemployed,single,1,0
50,57738.48590591307,794.4071480366313,29564.847573012077,24,1,4531.587092578679,unemployed,divorced,0,0
58,38389.678139289754,687.9768781918932,14923.692082973997,60,4,-2078.8433325011456,self-employed,married,1,0
22,54991.285490168666,629.7149462841438,27499.10691733251,36,1,3990.840558852809,unemployed,single,1,0
35,68549.3903159074,612.1585866183236,20931.354277479702,60,2,-73.45751445845326,manager,married,0,0
31,51311.13899737134,502.55465481117716,16617.75017959421,60,1,8012.525142376613,employee,divorced,0,0
28,47195.19609264945,575.7785360723437,3384.462785391608,60,1,4856.636079415339,employee,married,0,0
46,42984.24544724965,658.1249938802886,5035.25401320838,36,2,1305.0185407929366,manager,single,1,0
65,49742.46047288859,635.5211307188542,15030.591761080766,48,4,8243.39222785144,manager,divorced,0,0
64,34541.209097655454,699.8726379196022,11532.447612470383,24,2,6834.102663984994,unemployed,married,0,0
25,35850.4619625783,634.3837770536666,16576.324573579186,12,0,4056.941051898568,manager,divorced,1,0
26,46763.370628187724,591.9154162690232,24606.58881655411,24,2,17.61024185455699,manager,single,1,0
46,32892.02694760707,677.3075407476259,21054.70744086373,24,2,1630.1048258536262,unemployed,single,0,0
24,34513.004908097464,850.4212196378771,10125.997419616546,48,1,1570.1683611758444,self-employed,single,0,0
39,40002.7999695246,624.6120666082778,21474.705261540315,24,0,7985.988813057555,self-employed,divorced,0,0
40,57259.11325889603,661.1110017076302,8601.668754116374,24,0,-1723.5891425769078,unemployed,divorced,1,0
53,23010.043696605288,717.7540464970144,7004.318236108896,36,1,4811.060733747668,self-employed,single,1,0
40,51387.677540578916,604.2705286744587,17671.45947391424,36,2,3998.862436911655,self-employed,divorced,0,0
69,51876.946192052055,751.8206029308307,9298.481854023075,36,1,9142.156071101666,unemployed,divorced,0,0
32,51787.18013945213,523.6767911105657,10507.07952064285,36,0,5930.94623070128,self-employed,single,1,0
67,27898.804296857666,617.3818386185105,21957.804448528346,36,3,7140.841140574675,manager,single,1,1
21,14609.775767335945,625.1023281993157,19603.435837053832,12,2,2898.5599850799254,self-employed,married,0,1
46,48395.50708617133,662.0926196202886,12397.360234516644,48,2,76.00724997895395,self-employed,single,1,0
34,42813.08176620943,492.2814960008068,3624.30721897496,60,0,3698.0960964940305,manager,divorced,1,0
58,55065.64952144698,758.2191915728877,9853.863829531232,36,4,8108.649543705729,manager,married,0,0
57,29491.947579856926,683.1374067960668,28594.546071156405,48,3,8099.562524607074,employee,divorced,1,1
31,51401.775643845416,739.8265156399302,21765.782904995893,60,1,3277.6497155372144,unemployed,married,1,0
56,55816.18168329117,779.0428589971096,24965.13665714195,24,3,1557.0247814057684,employee,divorced,1,0
33,38570.35418425974,590.7548977330354,16792.173214313123,24,0,773.2835003712544,employee,married,1,0
63,46253.94254897225,450.4516799421762,12542.66219769445,48,0,4453.493589093755,self-employed,married,0,0
23,45729.49686286142,741.7092860237465,21336.34797160322,12,3,5546.2046868773305,manager,divorced,1,0
53,27677.95706455525,627.089386386129,23972.87320016706,12,0,10892.766051903034,employee,married,1,1
26,47966.44903426911,559.3465203302351,11641.806732931063,48,0,5493.323030475498,unemployed,divorced,0,0
30,64337.475113515204,696.1039722432408,10007.566379153763,12,0,7455.063975228553,employee,divorced,1,0
25,40333.059018139546,847.0845545705807,4351.182522252178,12,4,1878.1280483831247,self-employed,married,0,0
43,18086.12592022514,641.2874803889334,9831.024958392953,24,1,5166.804019716496,employee,single,1,0
30,29691.602036289853,726.0893045841855,19682.432134406055,12,1,5560.313822147463,manager,single,1,0
64,13308.558267225588,570.9997765224425,10826.173808185325,12,0,4437.877888622487,manager,single,1,0
22,59353.91693569097,515.0593787640357,21522.110356795944,48,2,4912.724812520296,unemployed,divorced,0,0
33,51461.57944492142,723.1152375458394,28770.224739622015,12,1,5504.873870480425,employee,divorced,1,0
60,32479.460924982723,693.6858537446615,15173.743882373603,36,1,6924.147252377263,manager,single,0,0
22,18729.101170465954,612.743773227274,14886.111673632347,36,0,9676.472173655045,employee,divorced,0,1
40,27500.575626362646,786.4975446420316,18840.280689848256,48,1,-4062.1911665588395,employee,single,1,0
21,30425.845514542787,508.8408824274477,10979.182705765026,36,2,9454.95005655475,manager,divorced,1,0
57,41641.11398530088,551.5975939262385,10468.755789489276,24,2,-1843.232465271908,manager,divorced,0,0
29,41136.3901479757,606.570592419797,10677.446168387785,48,2,6235.051284147009,self-employed,divorced,0,0
37,60121.479630605536,621.4882394143516,6980.957251956715,12,2,14422.515876353893,self-employed,single,0,0
29,29608.67713452936,767.2283766022894,21298.507955341123,36,2,4829.838846296873,unemployed,married,0,1
31,17377.18218469107,653.935835024861,11523.940323820578,24,0,5720.076557658567,unemployed,divorced,0,0
35,22645.32287286562,634.5636808320186,22779.708478018812,48,2,3758.961144318129,unemployed,divorced,0,1
44,39654.62718330249,548.3994585767291,18704.980944218034,48,2,7669.049389059748,employee,single,0,0
58,29069.82899581314,736.9306833473224,14840.535586884405,12,2,6448.834210558966,unemployed,single,0,0
55,35619.871817304615,559.0687293226209,20667.397946435114,60,2,2295.8110208837156,manager,divorced,0,0
50,33189.496295208344,548.0310966911861,8395.768949139558,36,2,4542.587779260716,unemployed,divorced,1,0
51,54853.576805577744,617.9793487242262,9537.170056026422,24,2,526.2539848911483,employee,married,0,0
69,31195.51469361517,663.0555219724134,19995.182419901175,48,1,4524.23431507074,self-employed,divorced,0,0
25,34339.86884578285,592.3885919871755,-369.7070892802276,36,2,3322.511252333052,employee,divorced,0,0
64,50759.25371738164,706.5614002366085,15102.278262102682,24,1,5546.163806362867,manager,divorced,0,0
34,31525.27133451886,627.36189784154,19133.51623156695,24,0,2160.3444114322433,unemployed,married,1,0
31,46348.18561685527,734.2215151689268,24176.179086820874,48,1,4142.273239655201,unemployed,divorced,0,0
29,44972.278930326385,690.4088489666459,25608.357659813275,36,1,5035.0911007525765,manager,married,1,0
54,42126.487884416194,793.318347229131,14087.996255012584,24,0,5313.670791826629,unemployed,single,1,0
32,22984.054259402652,614.6216859298008,20391.865699381728,48,1,6097.134862823369,self-employed,divorced,1,1
55,58446.61336782905,717.5176819524476,9369.548895175305,36,2,4303.329338876055,employee,divorced,1,0
55,73310.25694874671,507.05510225490536,11895.594926872216,36,1,1853.2253642732144,employee,divorced,0,0
21,40132.42207401092,881.3326954460715,24573.623595558136,48,2,5328.293090598312,manager,divorced,1,0
60,24304.676899444374,713.5157226777004,14720.669818876633,36,0,4284.568697616949,self-employed,married,0,0
42,40436.54062487534,626.2954222221824,16117.744332815744,60,1,9098.58256842884,manager,single,0,0
49,54847.90210878999,629.2699831493719,7768.046319450021,24,1,9602.966003641439,manager,single,0,0
28,30772.18486426589,630.2381541090185,17957.97015271968,24,2,-488.3217417480864,self-employed,married,1,0
31,38066.51223822716,797.202929848134,20278.37999391999,36,3,7468.618193671004,manager,married,1,0
61,45109.81204618212,721.8839600272973,20061.160326111203,48,0,8270.976644359633,employee,married,0,0
57,58045.71778308887,614.5345358091721,6520.472062353276,12,1,-383.3251834565581,unemployed,married,1,0
34,51631.355996340615,550.8947985500574,21999.61040317721,36,0,7317.891275650856,employee,divorced,1,0
50,52253.01954298393,745.6883708406333,8013.295378351278,12,3,8583.819671065203,unemployed,divorced,1,0
55,33605.97164985362,717.0839141050899,14815.09500639068,36,2,1201.413448485639,unemployed,married,0,0
41,46028.784327608846,706.509655780048,3673.1658072452374,12,0,4054.633507515846,employee,divorced,1,0
57,29170.550093123064,643.3004451694479,13743.721496268206,36,2,5745.279743280887,manager,divorced,0,0
25,52682.89149827817,626.0306040871393,7974.894722869908,48,1,7281.832240397112,self-employed,single,1,0
39,57268.29461178421,784.8178809183792,11857.99988227704,12,4,1046.2423582095853,unemployed,divorced,1,0
34,48300.453531589344,792.2615391443582,15419.373077791375,60,0,9628.026791262448,self-employed,single,1,0
46,34488.84119807777,701.2099900513297,20790.57364811624,48,2,-3117.3925202624114,self-employed,divorced,0,0
24,36944.09307937603,727.5872691871928,20550.32426684606,36,4,10294.982195702,unemployed,single,1,0
45,67097.74315993015,668.8878531336568,-1361.0740107134898,12,3,7201.069871159672,self-employed,single,0,0
65,34739.343330647556,540.4011382026478,19748.227911939128,24,1,2512.9139554287835,self-employed,single,0,0
62,55749.91251175852,571.6205795192283,16443.93484091431,48,1,8457.623370828322,manager,single,1,0
45,45083.37397327783,741.6945522439552,11078.581153618401,12,0,808.8038255914807,self-employed,married,1,0
38,34987.95327310236,751.8964278248952,8837.148881895195,48,0,5459.744217575501,employee,divorced,0,0
60,19830.264587958623,734.3301606647696,14563.003037674083,12,1,5954.019495234381,unemployed,married,0,0
28,43174.0057088276,677.6841848069627,16614.186132257368,24,1,5944.539255836057,manager,divorced,1,0
59,41366.512999091836,737.3039165036214,17645.17597596862,60,0,1641.129771538615,employee,married,1,0
60,67098.02007189,645.3490164400616,13618.969376159517,24,2,3015.6913105696913,self-employed,divorced,1,0
34,27097.109568662527,699.711226923064,-2669.5517622478474,36,1,5506.979464603261,self-employed,married,0,0
52,74421.52887321677,633.6254105503906,11532.877301776092,48,2,2093.0250281336857,employee,married,1,0
58,45682.1579424489,565.4571493480095,6714.153605747117,60,0,6085.811177106433,employee,single,1,0
53,45667.438318332366,719.1657577997814,29386.546779614422,48,0,2543.4961270936856,manager,married,0,0
43,31103.91798351655,752.0099523728915,15415.189357935646,12,0,9000.000104308974,self-employed,single,0,0
35,44720.59461331703,847.9167024333373,20187.840090182835,36,7,11250.73980228374,self-employed,single,1,0
53,47095.76392349819,671.1223201116795,19445.889656255375,36,2,3810.143301370963,self-employed,married,0,0
45,54059.90937731315,566.1752145297415,17172.299331732225,48,3,8681.035043880422,employee,divorced,0,0
37,25325.166886120853,623.7247410136948,12086.476660704731,36,1,4150.781833693602,self-employed,married,1,0
53,61101.712836820574,639.1286891579856,11193.196622504749,48,4,1254.2752130346257,unemployed,single,1,0
67,45421.23285657969,661.8798245302329,855.8454976736302,12,1,3297.1290377793503,unemployed,single,0,0
22,49123.43342960968,687.6701005390746,15995.351945989169,12,0,5342.278963024852,manager,married,0,0
34,36685.86607742859,679.0375433917334,17102.666558705198,48,1,-2147.8306577082867,manager,married,1,0
60,26077.860425814244,712.1665806772205,14665.191076614605,24,1,7502.6270457819855,employee,married,1,0
